2014-06-02,37
2014-06-03,37
2014-06-04,39
2014-06-23,39
2014-06-24,37
2014-06-25,37
2014-06-26,37
2014-06-27,37
2014-07-01,39
2014-07-02,37
2014-07-03,36
2014-07-04,37
2014-07-11,37
2014-07-14,37
2014-07-15,37
2014-07-16,37
2014-07-17,37
2014-07-18,37
2014-07-23,37
2014-07-24,37
2014-07-25,37
2014-07-29,37
2014-08-05,38
2014-08-06,37
2014-08-07,6
2014-08-18,37
2014-08-19,37
2014-08-22,37
2014-08-25,37
2014-08-28,37
2014-08-29,37
